file_path,Brain,Genotype,Type,Striatal.Subregion,Bif_ampl_local,Bif_ampl_remote,Branch_Order,Depth,Sum_EucDistance,Max_EucDistance,Fractal_Dim,Height,Length,N_bifs,N_branch,N_stems,N_tips,Partition_asymmetry,Sum_PathDistance,Max_PathDistance,Width,Terminal_degree,Bif_tilt_local,Bif_tilt_remote,Bif_torque_local,Bif_torque_remote,ABEL_All,BAPL_All,ABEL_Internal,BAPL_Internal,ABEL_Terminal,BAPL_Terminal,Balancing_Factor,Centripetal_Bias,Convexity
hTME15-2_Str_05_xyz-6669-2734-143,hTME15-2,Q140,D1,CPi,28.4274,35.2654,2,71.97,18712.9,158.134,1.02405,185.819,1010.19,4,13,5,9,0.25,21652.7,177.705,169.08,1.05394,136.73,139.601,116.338,118.206,69.42851738,77.70153846,25.23833449,28.26,89.06859867,99.67555556,0.864154938,8.661964544,0.851239669
hTME15-2_Str_05_xyz-6676-3387-325,hTME15-2,Q140,D2,CPc,98.6456,86.206,5,72.11,24822.4,103.225,1.03746,122.142,1420.91,17,39,5,22,0.294118,35760.4,129.376,98.3405,1.33608,96.6523,102.036,77.7369,85.8519,30.44276355,36.42871795,14.2805952,15.62176471,42.93171182,52.50681818,0.695087093,3.173507666,0.854166667
hTME15-2_Str_05_xyz-7019-4081-313,hTME15-2,Q140,D1,CPc,47.5863,64.9475,6,79.64,29715.5,119.409,1.03884,166.86,1312.83,11,25,3,14,0.409091,37967.5,147.01,130.563,1.23748,131.353,110.617,109.537,100.428,43.93647807,52.5088,18.40677124,20.78909091,63.99553344,77.43142857,0.755364235,4.177038644,0.859375
hTME15-2_Str_05_xyz-7141-10880-236,hTME15-2,Q140,D1,CPc,64.0262,58.4544,5,88.07,60844.2,115.298,1.02758,166.65,2389.81,26,57,5,31,0.409341,76862.6,163.536,153.309,1.24334,112.915,126.172,84.5833,74.6631,36.61282063,41.92175439,12.31175735,13.18923077,56.99435758,66.02,0.788883616,5.016151305,0.713498623
hTME15-2_Str_05_xyz-7223-4878-237,hTME15-2,Q140,D2,CPc,64.9251,67.8266,4,107.54,89275.9,115.461,1.02688,179.26,3114.07,25,60,10,35,0.304,108013,139.585,152.041,1.23211,127.482,128.863,87.1704,85.9639,44.39958399,51.89616667,20.72193614,22.6616,61.3121896,72.778,0.781077053,4.795091453,0.905770636
hTME15-2_Str_05_xyz-7351-3873-395,hTME15-2,Q140,D1,CPc,71.2904,73.8129,7,72.15,43974.8,130.652,1.04455,141.959,1896.13,25,57,7,32,0.453333,59845.9,178.135,121.923,1.44359,120.322,112.032,86.8069,95.4516,26.93986286,33.26140351,19.54002656,22.0056,32.72098498,42.055,0.663966288,2.808981876,0.725778547
hTME15-2_Str_05_xyz-7418-3772-126,hTME15-2,Q140,D2,CPi,87.9247,61.0469,3,59.05,21696.3,111.385,1.07241,131.2,1407.46,10,27,7,17,0.2,34346.6,213.135,97.1492,1.21818,119.214,115.351,72.54,78.4235,33.40269866,52.12222222,26.86377,32.859,37.24912729,63.45352941,0.595820967,2.2222507,0.886426593
hTME15-2_Str_05_xyz-7706-13133-297,hTME15-2,Q140,D1,CPc,52.5516,60.8425,5,71.44,31633.1,106.138,1.03137,158.38,1524.46,16,37,5,21,0.526786,38923.7,152.662,117.94,1.25124,134.602,128.251,102.22,76.8326,35.46485804,41.19702703,12.82352514,13.961875,52.71539739,61.94761905,0.800095874,5.367516665,0.93194707
hTME15-2_Str_05_xyz-7781-11142-155,hTME15-2,Q140,D1,CPc,77.0614,67.6712,5,124.27,104315,132.898,1.02968,207.729,3255.28,30,68,8,38,0.333333,124573,155.62,169.302,1.28081,115.95,130.084,75.0974,80.5912,41.47254272,47.86661765,17.4785642,18.59266667,60.41515734,70.97763158,0.790936238,5.077337466,0.803125
hTME15-2_Str_05_xyz-7793-14038-338,hTME15-2,Q140,D2,CPc,74.271,54.0446,4,74.59,72942.1,132.671,1.0299,211.47,2498.08,24,55,7,31,0.444444,88958.4,164.077,102.521,1.24022,117.038,133.391,102.862,99.7783,38.43939868,45.41454545,15.58162909,17.04166667,56.13573642,67.38064516,0.792499478,5.124841908,0.842056933
hTME15-2_Str_05_xyz-8052-3659-143,hTME15-2,Q140,D1,CPi,46.748,66.1317,3,118.42,44487.4,110.647,1.03277,163.01,2193.52,19,45,7,26,0.333333,54659.4,149.01,148.556,1.22568,136.523,127.274,62.6483,65.7029,42.01197363,48.73933333,18.6685799,20.14210526,59.0706075,69.63730769,0.760520465,4.289168896,0.869897959
hTME15-2_Str_05_xyz-8324-5813-247,hTME15-2,Q140,D1,CPc,50.8819,55.9102,9,103.33,63697.2,121.712,1.03889,184.77,2740.01,28,60,4,32,0.502257,87827,178.791,130.749,1.40791,132.163,124.289,88.8287,93.6203,38.28386692,45.66116667,12.91701064,14.62178571,60.47986616,72.820625,0.758741617,4.249882644,0.827854671
hTME15-2_Str_05_xyz-8683-6413-216,hTME15-2,Q140,D2,CPc,60.8655,58.9177,5,114.4,46445.6,106.783,1.03106,134.255,2119.73,21,47,5,26,0.330688,59132,126.88,117.666,1.22981,121.466,127.986,94.8986,106.661,38.2445665,45.09638298,12.22817237,13.19714286,59.25780792,70.86115385,0.75724707,4.217369919,0.790816327
hTME15-2_Str_05_xyz-8906-4399-323,hTME15-2,Q140,D2,CPc,66.4098,53.8593,3,84.73,29255.7,119.67,1.03621,132.46,1572.54,13,36,10,23,0.461538,37320.6,140.406,116.61,1.2089,122.483,129.266,62.6095,61.2136,35.2861181,43.67555556,18.26760891,20.06538462,44.90527547,57.02043478,0.773750904,4.603036239,0.6672
hTME15-2_Str_05_xyz-8950-10517-90,hTME15-2,Q140,D2,CPi,71.6326,71.8852,5,124.88,71450.6,114.447,1.03809,180.92,3124.21,33,72,6,39,0.393939,100876,222.136,125.33,1.29798,101.326,114.566,94.2819,90.1546,34.91003281,43.38694444,17.34590155,19.63484848,49.77199004,63.48487179,0.693969648,3.159001296,0.930993456
hTME15-2_Str_05_xyz-9085-10526-265,hTME15-2,Q140,D2,CPc,60.1251,69.0559,4,102.33,29875.2,100.887,1.03102,160.08,1542.15,17,39,5,22,0.519608,36240.4,121.808,103.554,1.36814,125.847,122.879,93.9287,82.5787,33.99991087,39.53692308,20.01002979,21.61882353,44.81027353,53.38272727,0.784949949,4.902525374,0.921875
hTME15-2_Str_05_xyz-9761-5306-263,hTME15-2,Q140,D2,CPc,64.5483,62.941,6,113.84,116775,141.36,1.03409,227.551,4054.12,29,70,12,41,0.436125,137426,159.287,146.451,1.15951,123.521,130.2,98.8398,111.177,49.78790828,57.91128571,16.4407559,17.71793103,73.3749185,86.34073171,0.829829987,6.553330383,0.842617631
hTME15-2_Str_06_xyz-1449-7488-188,hTME15-2,Q140,D2,CPc,47.5014,62.4014,4,25.39,12008.8,128.073,1.0278,170.14,943.736,8,20,4,12,0.375,14689.2,145.044,139.109,1.27753,139.533,123.666,83.7053,76.3533,41.21904961,47.181,17.30731037,18.3625,57.16020911,66.39333333,0.780726616,4.785578801,0.862244898
hTME15-2_Str_06_xyz-1458-9058-163,hTME15-2,Q140,D2,CPc,51.9067,42.4865,5,38.59,44131,142.522,1.02322,224.02,1763.45,15,34,4,19,0.484444,50663.2,170.649,138.56,1.26403,136.571,140.358,77.623,89.4844,46.40335507,51.86058824,16.94360005,18.10133333,69.66105641,78.51263158,0.850709297,7.706745619,0.816326531
hTME15-2_Str_06_xyz-1472-8460-334,hTME15-2,Q140,D2,CPc,84.6934,74.9348,5,67.4,45051,107.684,1.03423,178.07,1656.97,13,32,6,19,0.441026,59152.1,157.037,117.8,1.15558,105.292,119.419,84.2859,86.1194,42.83417596,51.7753125,13.36154596,14.89538462,62.99965964,77.00894737,0.733364023,3.752383476,0.947845805
hTME15-2_Str_06_xyz-1522-9243-215,hTME15-2,Q140,D1,CPc,75.1127,61.8517,5,71.6,109833,150.878,1.02438,221.48,3130.56,24,60,12,36,0.393056,128191,202.139,154.91,1.21183,117.971,131.612,89.9252,89.6525,46.27234617,52.17133333,21.44904535,24.40666667,62.82121339,70.68111111,0.820207533,6.121574717,0.823407202
hTME15-2_Str_06_xyz-1869-11099-122,hTME15-2,Q140,D1,CPc,46.651,65.8893,4,42.81,27270,121.806,1.02821,145.831,1382.52,10,26,6,16,0.366667,37443.9,204.798,125.14,1.138,142.938,132.896,92.3484,78.3557,43.82021729,53.16807692,13.39675371,13.902,62.83488203,77.709375,0.787257084,4.968600144,0.938271605
hTME15-2_Str_06_xyz-2048-10672-238,hTME15-2,Q140,D2,CPc,43.417,55.5683,3,56.45,23734.1,133.798,1.04105,178.719,1339.33,9,23,5,14,0.37037,29458.7,167.062,110.04,1.16307,135.263,135.253,107.086,77.0131,46.90461607,58.22652174,17.54137587,18.55444444,65.78098477,83.73,0.80105791,5.399727151,0.76953125
hTME15-2_Str_06_xyz-2321-8134-281,hTME15-2,Q140,D2,CPc,69.986,77.8406,6,65.39,29586.1,136.476,1.05323,172.871,1486.58,14,31,3,17,0.534014,41063.2,192.999,157.46,1.29685,110.159,108.58,71.2074,86.4646,38.62836014,47.94903226,17.5900414,19.33285714,55.9540344,71.51529412,0.807162806,5.612506988,0.789473684
hTME15-2_Str_06_xyz-2379-6838-278,hTME15-2,Q140,D2,CPc,55.8751,67.6345,6,115.66,80631.9,128.828,1.03033,201.651,3487.37,35,79,9,44,0.548209,101913,187.388,132.818,1.34419,133.138,117.749,82.8966,82.2609,37.98592931,44.13886076,14.93259109,16.23314286,56.32381199,66.33659091,0.801073481,5.40025133,0.814272212
hTME15-2_Str_06_xyz-2432-7818-121,hTME15-2,Q140,D2,CPc,81.447,65.1769,8,98.31,89722.6,128.168,1.02829,191.67,3408.55,30,69,9,39,0.393545,122900,265.075,124.422,1.25082,108.491,121.945,89.68,83.7808,43.27198827,49.39391304,17.29165176,18.23133333,63.25686251,73.36512821,0.804648624,5.523080424,0.740630577
hTME15-2_Str_06_xyz-2485-9003-270,hTME15-2,Q140,D1,CPc,83.1143,65.2537,5,132.47,113742,128.818,1.0274,188.85,4005.17,39,86,8,47,0.369671,139490,170.797,138.58,1.22094,105.56,124.141,86.3431,80.3254,41.18839774,46.56686047,14.07337734,14.92461538,63.68809553,72.82319149,0.810976107,5.753218419,0.706372345
hTME15-2_Str_06_xyz-2577-9542-253,hTME15-2,Q140,D2,CPc,107.328,86.8262,5,103.27,44216.5,122.772,1.03379,152.041,2112.26,22,48,4,26,0.393939,66274.7,246.85,138.248,1.32648,86.9089,104.644,69.6385,96.7221,36.57083354,44.00041667,15.96456795,18.085,54.00690443,65.92884615,0.723274539,3.582553563,0.793367347
hTME15-2_Str_06_xyz-2774-7567-336,hTME15-2,Q140,D2,CPc,73.7691,65.7488,7,125.94,59019.6,117.202,1.04936,163.549,2658.81,29,64,6,35,0.371264,76113.4,162.698,141.666,1.34263,114.965,124.497,82.418,78.6805,33.8748655,41.53828125,14.57472824,16.44586207,49.8664078,62.32914286,0.769312747,4.493279706,0.834915997
hTME15-2_Str_06_xyz-3218-6720-307,hTME15-2,Q140,D2,CPc,80.5593,63.8805,5,120.14,86496,130.252,1.03358,179.91,3141.62,25,58,8,33,0.462381,107083,155.268,139.209,1.17149,111.081,127.005,73.82,67.0479,45.79279151,54.16137931,14.33818565,15.1448,69.62203838,83.71939394,0.768793528,4.480745559,0.860408163
hTME15-2_Str_06_xyz-3311-6293-94,hTME15-2,Q140,D2,CPc,68.6355,63.0841,4,83.67,83175.8,157.731,1.03266,212.62,2902.75,22,51,7,29,0.30303,100231,173.856,143.969,1.17917,119.122,127.506,84.2401,89.4444,48.6529579,56.91098039,16.43233422,18.20045455,73.09618965,86.27758621,0.800886001,5.393945897,0.868886576
hTME15-2_Str_06_xyz-3455-9093-101,hTME15-2,Q140,D1,CPc,52.8649,71.2465,3,41.33,14633.5,98.0478,1.04876,142.804,1058.21,10,24,4,14,0.25,19490.9,124.931,101.477,1.17073,123.759,116.282,78.6686,97.0689,33.35441039,44.0875,14.48150549,15.912,46.83505675,64.21285714,0.710871849,3.391700285,0.859375
hTME15-2_Str_06_xyz-3464-10604-339,hTME15-2,Q140,D1,CPc,52.5342,59.0787,6,111.43,95094.9,142.409,1.03285,205.77,3706.47,34,78,10,44,0.433824,111795,161.28,143.212,1.30612,137.953,130.535,100.165,91.0851,40.66358667,47.51371795,17.95734405,19.02117647,58.2093196,69.53068182,0.785406991,4.915489009,0.715500945
hTME15-2_Str_06_xyz-3543-8867-259,hTME15-2,Q140,D2,CPc,56.7541,67.1007,6,97.12,71371.1,132.957,1.03058,188.621,3021.4,31,67,5,36,0.446237,88389,153.167,145.65,1.31213,131.67,128.631,85.1253,90.3599,39.53453399,45.09074627,13.57682966,14.38129032,61.88700161,71.535,0.793498617,5.155624522,0.878116343
hTME15-2_Str_06_xyz-3630-7031-212,hTME15-2,Q140,D2,CPc,66.2994,65.1662,8,121.52,44294.2,152.746,1.02845,207.04,3179.88,34,70,2,36,0.47173,66349.5,241.827,145.879,1.40824,117.673,115.56,103.604,90.7962,39.02816563,45.42142857,12.55418605,13.29647059,64.03136857,75.76166667,0.792971179,5.139333317,0.824792244
hTME15-2_Str_06_xyz-3657-8083-365,hTME15-2,Q140,D2,CPc,84.2888,73.2763,5,89.36,62044.3,107.17,1.0258,146.14,2644.45,31,73,11,42,0.458065,75951.3,132.358,130.099,1.30406,105.969,121.871,85.7169,87.7752,31.67656271,36.22027397,13.91746287,14.84548387,44.78446973,51.99690476,0.771750872,4.552986739,0.832644628
hTME15-2_Str_06_xyz-3716-13286-159,hTME15-2,Q140,D1,CPc,66.9942,64.1886,4,53.79,29504.7,129.28,1.03098,167.768,1430.84,13,30,4,17,0.361538,35733,146.429,159.318,1.27016,121.667,129.151,88.6296,75.1908,41.43761297,47.68966667,17.70698733,18.88307692,59.58456199,69.71823529,0.821302665,6.168098972,0.864265928
hTME15-2_Str_06_xyz-3767-6591-73,hTME15-2,Q140,D2,CPc,61.1635,64.5496,4,53.35,19725.3,121.28,1.03398,190.749,1199.37,11,25,3,14,0.29697,25660.9,165.35,123.11,1.24412,119.142,121.547,97.8709,89.2627,41.90529061,47.9704,17.43974747,18.83818182,61.12821737,70.86,0.8041283,5.504892764,0.84765625
hTME15-2_Str_06_xyz-3885-6917-246,hTME15-2,Q140,D2,CPc,60.4769,69.735,6,105.59,44299.6,145.184,1.03017,214.75,3623.13,36,79,7,43,0.362696,70368,263.394,154.63,1.50542,125.172,111.647,90.1378,86.6519,39.18381148,45.85746835,15.46957893,16.90444444,59.03758758,70.0972093,0.760599799,4.290936128,0.726419753
hTME15-2_Str_06_xyz-3908-4510-190,hTME15-2,Q140,D2,CPc,41.1663,61.2304,5,126.91,22758.7,123.652,1.01707,175.369,2707.01,28,61,5,33,0.326984,26276.7,139.281,139.231,1.30691,144.062,130.623,90.8431,87.4784,40.6206974,44.37213115,13.29904806,13.935,63.80270291,70.19757576,0.823345941,6.25662677,0.862857143
hTME15-2_Str_06_xyz-3962-13611-319,hTME15-2,Q140,D1,CPc,48.66,49.5749,5,37.73,23931.8,120.667,1.05089,145.35,1013.75,12,27,3,15,0.513889,31447.4,145.996,65.9617,1.46269,128.644,126.175,105.113,82.8138,29.71512888,37.54259259,20.11174733,22.73333333,37.39783412,49.39,0.719149756,3.517008801,0.885813149
hTME15-2_Str_06_xyz-4155-13662-128,hTME15-2,Q140,D1,CPc,67.4453,66.2766,4,100.43,25837.8,127.084,1.02073,124.699,1284.33,11,27,5,16,0.181818,32266.3,140.508,137.269,1.20083,117.386,128.44,90.198,101.772,42.04214774,47.56296296,16.64263769,17.67090909,59.5043109,68.11375,0.804076078,5.503073341,0.811728395
hTME15-2_Str_06_xyz-4246-8914-101,hTME15-2,Q140,D2,CPc,63.3336,50.2561,5,58.5,71216.4,165.707,1.03018,252.85,2025.05,17,38,4,21,0.401961,85220.1,189.949,121.18,1.33369,115.342,140.053,101.801,92.5543,46.52638573,53.28578947,24.75976733,26.31058824,64.14698158,75.12285714,0.823120173,6.246732809,0.744801512
hTME15-2_Str_06_xyz-4480-9759-289,hTME15-2,Q140,D2,CPc,50.7552,65.1074,7,43.33,37186,125.467,1.02822,158.03,1379.84,17,36,2,19,0.6,53449.3,170.134,186.991,1.69048,128.978,106.091,85.43,87.0368,33.64113314,38.32388889,17.09830835,18.94823529,48.44260795,55.66,0.74435442,3.954377151,0.784580499
hTME15-2_Str_06_xyz-4776-6238-280,hTME15-2,Q140,D2,CPc,69.5595,63.3019,4,81.21,33100.2,136.677,1.02907,125.024,1584.82,13,31,5,18,0.282051,38682.9,155.314,188.689,1.12766,132.422,128.718,86.3453,94.7007,44.82886107,51.11806452,11.47157944,11.83692308,68.92023113,79.48777778,0.822599147,6.224006797,0.8425
hTME15-2_Str_06_xyz-4796-9888-280,hTME15-2,Q140,D2,CPc,46.1855,54.221,5,68.04,55075.3,129.845,1.0353,166.282,2203.38,17,43,9,26,0.570588,72279.5,239.326,182.751,1.39751,138.084,119.899,77.5485,80.9041,41.28306117,51.23674419,25.8576017,29.30941176,51.36893851,65.57384615,0.718563036,3.507858304,0.757653061
hTME15-2_Str_06_xyz-4887-5656-290,hTME15-2,Q140,D2,CPc,67.1744,63.8871,5,137.51,81025.2,120.628,1.03376,190.88,3244.65,25,59,9,34,0.397333,100135,170.35,138.661,1.16788,121.994,120.933,87.6002,83.03,47.0223986,54.98881356,14.69287949,16.2644,70.79410383,83.46264706,0.761302246,4.306640842,0.899691358
hTME15-2_Str_06_xyz-5000-4002-355,hTME15-2,Q140,D2,CPc,66.5548,69.0529,5,78.93,45135.1,105.434,1.02816,160.798,2189.6,31,68,6,37,0.320276,56299.7,124.422,126.659,1.37636,113.973,118.77,94.023,77.8034,28.39103178,32.19470588,13.2978021,14.86516129,41.03671071,46.71405405,0.76145261,4.310015919,0.830374753
hTME15-2_Str_06_xyz-5022-8983-286,hTME15-2,Q140,D2,CPc,44.0896,61.8384,10,79.57,57515.2,147.702,1.05426,252.43,2259.32,27,56,2,29,0.622896,73871.3,199.132,127.338,1.61926,132.585,117.717,94.2185,89.0125,32.79813041,40.33982143,10.60059168,12.11925926,53.46480441,66.61413793,0.780169601,4.770528086,0.678459938
hTME15-2_Str_06_xyz-5186-10243-327,hTME15-2,Q140,D2,CPc,74.3811,61.1691,5,77.04,68241,142.139,1.03016,214.89,2381.68,21,48,6,27,0.385281,85324.7,170.217,137.671,1.24172,109.87,123.281,91.8681,85.4073,41.80073836,49.613125,15.27249656,16.60904762,62.43381532,75.28296296,0.768629865,4.476807631,0.774078478
hTME15-2_Str_06_xyz-5223-4678-367,hTME15-2,Q140,D2,CPc,85.7512,69.0794,5,93.09,42500.5,119.743,1.02889,154.38,1862.01,19,45,7,26,0.549123,52413.7,148.312,140.279,1.23454,110.691,122.433,82.7156,81.0593,35.60328702,41.37266667,12.86998902,14.10210526,52.21608171,61.30115385,0.805782268,5.563083061,0.762755102
hTME15-2_Str_06_xyz-5234-4225-168,hTME15-2,Q140,D1,CPc,37.1535,54.2749,4,75.4,15576.4,110.197,1.04265,177.94,1280.43,12,27,3,15,0.583333,18625.5,132.155,108.432,1.29371,141.321,126.747,66.6809,76.2716,39.60736895,47.41888889,12.17524411,12.74333333,61.55306883,75.15933333,0.788506113,5.005042458,0.896193772
hTME15-2_Str_06_xyz-5477-4115-78,hTME15-2,Q140,D1,CPc,57.1939,66.9939,6,93.35,18362.2,122.164,1.02613,156.92,1476.12,19,42,4,23,0.447368,21950,148.565,148.61,1.41317,132.818,125.345,99.2462,84.2769,31.15166549,35.14095238,14.13880483,14.52368421,45.20576776,52.1726087,0.762074129,4.324016955,0.8144
hTME15-2_Str_06_xyz-5596-4757-186,hTME15-2,Q140,D2,CPc,57.6151,68.894,3,91.6,39364.9,105.66,1.02903,146.713,1558.16,14,33,5,19,0.5,49377.3,138.516,149.693,1.26113,131.365,124.143,75.7018,78.1243,40.56532443,47.21181818,21.15926341,23.45214286,54.86452728,64.71894737,0.738944488,3.852588052,0.897959184
hTME15-2_Str_06_xyz-5678-3857-227,hTME15-2,Q140,D2,CPc,64.2252,74.313,4,93.84,6356.5,102.011,1.02688,163.121,663.769,6,14,2,8,0.25,7654.38,114.548,99.3611,1.23448,110.009,99.0227,68.4335,101.303,40.21664058,47.40642857,13.74149873,14.34166667,60.07299696,72.205,0.82737578,6.438099607,0.87
hTME15-2_Str_06_xyz-5943-2613-275,hTME15-2,Q140,D1,CPc,46.0985,45.4026,4,57.12,7254.76,130.632,1.02575,173.2,973.4,11,25,3,14,0.590909,9337.66,150.708,94.2599,1.41791,135.874,132.062,81.8883,88.8278,34.08022409,38.9312,16.86004516,17.81545455,47.61036467,55.52214286,0.7637364,4.361866062,0.92578125
hTME15-2_Str_06_xyz-6217-3555-216,hTME15-2,Q140,D2,CPc,57.277,70.3026,5,94.65,18787.3,97.3128,1.02942,147.56,1797.42,20,48,8,28,0.516667,23856.8,132.072,133.248,1.32461,133.252,118.75,86.549,83.4485,32.7562443,37.44166667,15.25176014,16.266,45.25944727,52.56714286,0.755769812,4.185667889,0.86
hTME15-2_Str_06_xyz-6263-4500-247,hTME15-2,Q140,D1,CPc,79.7098,84.0324,4,72.37,31328.6,98.5119,1.02925,145.92,1452.73,16,38,6,22,0.4375,38452.1,112.071,112.581,1.26183,111.692,114.683,89.6496,81.3036,33.59719325,38.22447368,13.779969,15.093125,48.00971997,55.04727273,0.77284908,4.580347188,0.854166667
hTME15-2_Str_06_xyz-6294-3815-293,hTME15-2,Q140,D1,CPc,68.9377,59.5933,4,71.15,28918.6,134.429,1.02569,155.676,1530.93,18,42,6,24,0.344444,34349.2,144.343,136.519,1.41373,122.148,133.945,99.9926,95.0047,31.55479734,36.44547619,21.04544614,22.52277778,39.43681074,46.8875,0.809519333,5.698720967,0.826923077
hTME15-2_Str_06_xyz-6648-3113-293,hTME15-2,Q140,D2,CPc,51.576,62.2574,7,91.51,28666.8,145.749,1.02234,184.11,2162.2,27,57,3,30,0.521928,35460.8,167.555,135.169,1.38048,130.645,123.269,79.7143,82.6812,34.15799984,37.92842105,13.08317479,13.89296296,53.12534238,59.56033333,0.779366103,4.748966439,0.859375
hTME15-2_Str_07_xyz-2319-3568-360,hTME15-2,Q140,D1,CPc,74.1988,85.3869,7,85.79,13632.1,156.139,1.02656,220.951,1530.58,12,29,5,17,0.47619,17613.2,180.329,151.758,1.26316,120.019,110.321,107.957,99.6857,46.99543942,52.77310345,18.94867038,19.47166667,66.79315874,76.28,0.74083995,3.887714716,0.858725762
hTME15-2_Str_07_xyz-2385-3275-245,hTME15-2,Q140,D1,CPc,63.2887,63.4889,5,92.1,20640,130.929,1.02128,194.24,1560.06,13,30,4,17,0.435897,24383.6,169.433,147.69,1.19817,129.308,127.199,71.2304,62.2442,45.81290971,51.99666667,15.83340886,16.48692308,68.73841036,79.15117647,0.812974449,5.829518817,0.88365651
hTME15-2_Str_07_xyz-2506-3580-304,hTME15-2,Q140,D1,CPc,78.8606,89.2866,3,120.7,33269.1,149.875,1.03058,167.516,1476.77,7,21,7,14,0.428571,39816,169.634,138.989,1.08696,120.798,109.272,111.312,93.2182,61.60603337,70.31666667,17.97322857,18.71142857,83.42243578,96.11928571,0.786870214,4.957409156,0.8515625
hTME15-2_Str_07_xyz-3312-3542-430,hTME15-2,Q140,D1,CPc,75.0572,75.7914,3,80.42,34941.9,137.032,1.05233,210.33,1186.14,5,14,4,9,0.6,44883,192.34,173.92,1.10387,113.455,119.736,93.4396,109.915,65.2572075,84.72071429,19.22957467,22.116,90.82811462,119.5011111,0.677922641,2.962876301,0.892561983
hTME15-2_Str_07_xyz-3532-5335-279,hTME15-2,Q140,D1,CPc,59.0212,57.6086,4,74.21,29421.1,147.369,1.02205,229.69,1866.66,15,36,6,21,0.351111,34850.5,187.551,180.94,1.23077,127.865,124.21,87.3048,81.8784,46.70586691,51.84666667,19.65781613,21.07933333,66.02590317,73.82333333,0.844263847,7.313753213,0.814744802
hTME15-2_Str_07_xyz-3953-4337-424,hTME15-2,Q140,D2,CPc,71.5451,89.7728,1,69.59,26985.7,144.436,1.03246,184.151,1088.41,4,15,7,11,0,31859.8,176.81,149.01,1.03899,129.267,118.889,73.7622,119.027,61.47120841,72.55533333,19.64727137,20.1975,76.67991279,91.59454545,0.78052162,4.780029839,0.887573964
hTME15-2_Str_07_xyz-4070-5051-169,hTME15-2,Q140,D2,CPc,39.6711,55.5649,4,123.59,21290.8,129.817,1.02543,178.004,1542.5,12,28,4,16,0.355556,24480.9,160.035,192.411,1.19048,142.894,131.279,118.206,102.198,48.39844673,55.08464286,14.34009258,14.86333333,73.94221235,85.250625,0.827346496,6.436746751,0.848765432
hTME15-2_Str_07_xyz-4185-6957-76,hTME15-2,Q140,D2,CPc,78.5639,67.5378,5,66.56,54733.7,121.874,1.04944,205.06,2026.41,20,43,3,23,0.395833,71858.8,190.953,136.25,1.22664,111.015,120.508,86.5396,100.606,36.47846012,47.12069767,10.23783255,10.902,59.29639714,78.61521739,0.745680831,3.980068835,0.8688
hTME15-2_Str_07_xyz-4245-5142-238,hTME15-2,Q140,D1,CPc,72.7954,69.1214,5,111.56,49029.6,161.185,1.02925,231.89,1768.61,15,36,6,21,0.411111,58457.1,178.321,147.661,1.23645,115.467,124.767,85.8737,74.3962,41.66733199,49.12333333,20.11808881,21.80466667,57.05964854,68.63666667,0.773659215,4.600720232,0.892249527
hTME15-2_Str_07_xyz-4421-6640-377,hTME15-2,Q140,D2,CPc,56.7598,65.9055,5,94.72,27338.8,112.91,1.02773,153.32,2162.36,25,54,4,29,0.428,33389.1,134.362,119.649,1.34951,125.86,120.661,98.0147,106.299,35.24101249,40.03888889,11.59313636,12.2928,55.6271126,63.95793103,0.774419878,4.619997561,0.888657648
hTME15-2_Str_07_xyz-4545-7328-121,hTME15-2,Q140,D2,CPc,77.3817,55.141,6,82.97,59488.7,118.673,1.03829,184.89,2455.41,24,53,5,29,0.400463,77845.9,151.667,119.29,1.33074,105.115,122.48,103.864,96.6989,38.08612012,46.32320755,13.3984389,15.43625,58.51730458,71.88482759,0.729534999,3.686277323,0.746097815
hTME15-2_Str_07_xyz-4571-8747-333,hTME15-2,Q140,D2,CPc,86.2277,70.5162,6,80.92,39528,152.643,1.03052,213.591,1638.2,19,44,6,25,0.382243,49637.1,203.634,113.239,1.31755,97.5868,111.294,79.8896,82.9672,31.37035313,37.22681818,15.23950813,16.01105263,43.62979533,53.3508,0.818880401,6.066035569,0.740740741
hTME15-2_Str_07_xyz-4613-6442-149,hTME15-2,Q140,D2,CPc,85.8677,54.6486,4,69.61,60475.5,151.291,1.03099,192.62,2087.26,18,44,8,26,0.388889,70693.2,166.044,114.602,1.14067,102.624,132.208,81.1357,89.915,40.8061153,47.43272727,10.98329769,12.04888889,61.45268133,71.92923077,0.837402196,6.933451882,0.821428571
